T1YB0938,2003-11-06,,,,,587650.398,1053864.139,198.409,188.452091479707
T1YB0939,2003-11-06,,,,,587627.89,1053788.353,211.427,201.651028531902
T1YB0940,2003-11-07,,,,,587602.077,1053812.514,201.033,194.024051884789
T1YB0941,2003-11-07,,,,,587604.556,1053737.555,214.507,210.728375521414
T1YB0942,2003-11-08,,,,,587575.439,1053861.66,197.774,188.025969499226
T1YB0943,2003-11-06,,,,,587926.696,1053072.836,298.694,284.619621545993
T1YB0944,2003-11-08,,,,,587611.164,1053537.664,260.231,256.45156205375
T1YB0945,2003-11-10,,,,,587609.512,1053587.636,244.857,240.411144750493
T1YB0946,2003-11-11,,,,,587599.599,1053887.473,186.312,183.244256716305
T1YB0947,2003-11-12,,,,,587625.411,1053863.312,191.893,187.832343418462
T1YB0948,2003-11-11,,,,,587626.237,1053838.326,197.632,191.950505506469
T1YB0949,2003-11-10,,,,,587602.903,1053787.527,203.944,198.81614312505
T1YB0950,2003-11-13,,,,,587608.686,1053612.623,235.365,233.150398015667
T1YB0951,2003-11-14,,,,,587524.64,1053884.994,193.991,183.521718186272
T1YB0952,2003-11-14,,,,,587601.251,1053837.5,197.935,190.343530019708
T1YB0953,2003-11-14,,,,,587576.265,1053836.674,205.423,190.812398406914
T1YB0954,2003-11-13,,,,,587574.613,1053886.647,195.537,182.353023482083
T1YB0955,2003-11-13,,,,,588387.597,1054263.717,125.759,117.663640495936
T1YB0956,2003-11-18,,,,,587600.425,1053862.486,188.704,187.773570411374
T1YB0957,2003-11-20,,,,,587624.585,1053888.299,184.019,185.497113768683
T1YB0958,2003-11-14,,,,,587979.351,1053749.946,202.788,200.560514056806
T1YB0959,2003-11-18,,,,,587525.466,1053860.008,202.041,188.821109408621
T1YB0960,2003-11-19,,,,,587549.626,1053885.82,197.449,182.476434231098
T1YB0961,2003-11-14,,,,,587901.71,1053072.01,308.171,284.667676255927
T1YB0962,2003-11-28,,,,,587357.17,1053654.335,224.842,222.683701347304
T1YB0963,2003-11-28,,,,,587332.184,1053653.508,230.037,223.913622057247
T1YB0964,2003-11-17,,,,,587651.224,1053839.152,204.214,189.764966921028
T1YB0965,2003-11-17,,,,,587607.86,1053637.609,230.714,227.51441838057
T1YB0966,2003-11-18,,,,,587477.145,1053808.383,206.374,202.044211239501
T1YB0967,2003-11-24,,,,,587381.331,1053680.147,225.175,221.596939428524
T1YB0968,2003-11-21,,,,,587500.48,1053859.182,199.43,188.47576407258
T1YB0969,2003-11-21,,,,,587476.319,1053833.369,196.866,192.041312985519
T1YB0970,2003-11-24,,,,,587406.317,1053680.973,229.16,223.439973996596
T1YB0971,2003-11-22,,,,,587474.667,1053883.342,184.806,185.785378700723
T1YB0972,2003-11-25,,,,,587331.358,1053678.495,221.807,216.985969241146
T1YB0973,2003-11-25,,,,,587356.344,1053679.321,218,215.84097463653
T1YB0974,2003-11-25,,,,,587306.372,1053677.669,228.507,221.314968697584
T1YB0975,2003-11-27,,,,,587475.493,1053858.356,191.096,188.263372895288
T1YB0976,2003-11-27,,,,,587281.385,1053676.843,231.788,220.876092281898
T1YB0977,2003-11-29,,,,,587256.399,1053676.016,231.012,219.183704320544
T1YB0978,2003-11-29,,,,,587307.198,1053652.682,231.53,224.265994374075
T1YB0979,2003-11-29,,,,,587382.157,1053655.161,223.796,222.538753125935
T1YB0980,2003-12-01,,,,,587407.143,1053655.987,230.621,227.070349515785
T1YB0981,2003-12-02,,,,,587333.01,1053628.522,237.49,225.143770017238
T1YB0982,2003-12-02,,,,,587282.211,1053651.856,237.882,224.877875452712
T1YB0983,2003-12-03,,,,,587257.225,1053651.03,238.499,224.979091236006
T1YB0984,2003-12-03,,,,,587308.024,1053627.696,237.856,224.115961139483
T1YB0985,2003-12-02,,,,,587357.996,1053629.348,233.332,227.687133101888
T1YB0986,2003-12-04,,,,,587407.969,1053631,231.408,230.431937124149
T1YB0987,2003-12-04,,,,,587333.836,1053603.536,242.691,228.594229242238
T1YB0988,2003-12-06,,,,,587382.983,1053630.174,227.289,228.321345581583
T1YB0989,2003-12-09,,,,,587408.795,1053606.014,234.604,236.152960585268
T1YB0990,2003-12-08,,,,,587283.037,1053626.87,240.614,223.700661926928
T1YB0991,2003-12-09,,,,,587358.823,1053604.362,237.78,232.196302729728
T1YB0992,2003-12-10,,,,,587258.051,1053626.044,241.109,226.342558145529
T1YB0993,2003-12-10,,,,,587334.662,1053578.549,246.542,235.994386780042
T1YB0994,2003-12-08,,,,,587383.809,1053605.188,231.894,229.790536434095
T1YB0995,2003-12-15,,,,,587359.649,1053579.375,241.576,237.112823282738
T1YB0996,2004-01-20,,,,,587385.296,1053560.218,245.237,240.427914127413
T1YB0997,2004-01-20,,,,,587284.524,1053581.9,246.898,230.915418311464
T1YB0998,2004-01-08,,,,,587409.456,1053586.031,237.616,238.897800485085
T1YB0999,2004-01-08,,,,,587308.684,1053607.713,242.279,225.301716280125
T1YB1000,2004-01-09,,,,,587925.082,1053878.229,180.338,178.294732030172
T1YB1001,2004-01-09,,,,,588004.998,1053730.789,206.576,203.523425208831
T1YB1002,2004-01-09,,,,,587927.56,1053803.27,196.458,195.520077458517
T1YB1003,2004-01-10,,,,,587928.387,1053778.283,201.119,200.173365988571
T1YB1004,2004-01-09,,,,,587283.698,1053606.886,242.961,224.625916611761
T1YB1005,2004-01-09,,,,,587335.323,1053558.566,250.184,237.858065972703
T1YB1006,2004-01-09,,,,,587384.47,1053585.205,237.654,237.224281497591
T1YB1007,2004-01-12,,,,,587980.011,1053729.963,206.401,205.273262080889
T1YB1008,2004-06-18,,,,,587480.081,1052963.024,358.702,348.432090852329
T1YB1009,2004-01-10,,,,,587924.256,1053903.215,178.193,176.13266064459
T1YB1010,2004-01-12,,,,,587950.068,1053879.055,171.228,171.227628891862
T1YB1011,2004-01-12,,,,,587360.309,1053559.392,244.932,239.595304844067
T1YB1012,2004-01-12,,,,,587955.025,1053729.137,210.63,209.278007022934
T1YB1013,2004-01-19,,,,,587953.373,1053779.109,198.639,197.591946695549
T1YB1014,2004-01-19,,,,,587950.895,1053854.068,176.716,176.718695456454
T1YB1015,2004-01-16,,,,,587410.282,1053561.044,241.972,242.245885656013
T1YB1016,2004-01-14,,,,,587258.712,1053606.06,243.132,228.561013942651
T1YB1017,2004-01-15,,,,,587336.149,1053533.58,258.888,249.682713206236
T1YB1018,2004-01-20,,,,,587929.213,1053753.297,205.745,204.670640998132
T1YB1019,2004-01-19,,,,,587904.226,1053752.471,213.736,211.859515466018
T1YB1020,2004-01-19,,,,,587309.51,1053582.726,247.217,230.371498825006
T1YB1021,2004-01-20,,,,,587361.135,1053534.406,254.198,246.195925277207
T1YB1022,2004-01-22,,,,,587259.538,1053581.074,246.336,232.050606612487
T1YB1023,2004-01-20,,,,,587975.881,1053854.894,176.989,170.585972399855
T1YB1024,2004-01-20,,,,,587954.199,1053754.123,202.505,201.536196161325
T1YB1025,2004-01-20,,,,,587411.108,1053536.058,249.103,245.639036415302
T1YB1026,2004-01-26,,,,,587336.975,1053508.593,266.952,256.699698413819
T1YB1027,2004-01-24,,,,,587386.122,1053535.232,253.491,241.280146964604
T1YB1028,2004-01-26,,,,,587310.337,1053557.74,253.523,234.653208331117
T1YB1029,2004-01-27,,,,,587411.934,1053511.072,258.811,249.557798740158
T1YB1030,2004-01-28,,,,,587285.35,1053556.914,250.723,234.70392024844
T1YB1031,2004-01-27,,,,,587361.961,1053509.419,263.548,251.84843853481
T1YB1032,2004-01-29,,,,,587260.364,1053556.088,248.799,234.21658340771
T1YB1033,2004-01-31,,,,,587337.801,1053483.607,271.524,259.649584258093
T1YB1034,2004-01-31,,,,,587386.948,1053510.245,261.213,250.7971407507
T1YB1035,2004-01-31,,,,,587311.163,1053532.754,259.42,248.873813433966
T1YB1036,2004-02-05,,,,,587286.176,1053531.927,255.138,239.464843345759
T1YB1037,2004-02-03,,,,,587412.76,1053486.085,270.181,252.624426629482
T1YB1038,2004-02-05,,,,,587362.788,1053484.433,272.297,255.44431920447
T1YB1039,2004-02-06,,,,,587387.774,1053485.259,271.803,254.667810254548
T1YB1040,2004-02-07,,,,,587903.4,1053777.457,208.936,206.251655581092
T1YB1041,2004-02-09,,,,,587287.002,1053506.941,255.128,249.933089911317
T1YB1042,2004-02-09,,,,,587261.19,1053531.101,247.648,236.16597401452
T1YB1043,2004-02-10,,,,,587413.586,1053461.099,279.895,262.056807673379
T1YB1044,2004-02-12,,,,,587338.627,1053458.621,271.707,260.251235056416
T1YB1045,2004-02-13,,,,,587262.016,1053506.115,245.42,240.182662078272
T1YB1046,2004-02-14,,,,,587363.614,1053459.447,277.394,258.42172050568
T1YB1047,2004-02-14,,,,,587287.829,1053481.955,254.554,249.923553306486
T1YB1048,2004-02-14,,,,,587388.6,1053460.273,279.014,260.834885440506
T1YB1049,2004-02-16,,,,,587925.908,1053853.242,179.403,182.393957384117
T1YB1050,2004-02-17,,,,,587311.989,1053507.767,264.944,254.292269069695
T1YB1051,2004-02-17,,,,,588002.519,1053805.748,186.902,185.847461485325
T1YB1052,2004-02-17,,,,,588127.451,1053809.878,197.356,197.169337936091
T1YB1053,2004-02-17,,,,,588102.465,1053809.052,188.569,184.832901931787
T1YB1054,2004-02-18,,,,,588027.506,1053806.574,183.345,183.576833553638
T1YB1055,2004-02-18,,,,,587414.412,1053436.113,284.749,269.139712785966
T1YB1056,2004-02-18,,,,,588052.492,1053807.4,175.566,174.658615898663
T1YB1057,2004-02-19,,,,,587364.44,1053434.46,277.415,262.156507980456
T1YB1058,2004-02-19,,,,,587389.426,1053435.286,282.562,267.796240349542
T1YB1059,2004-02-19,,,,,587288.655,1053456.968,252.074,251.018144674248
T1YB1060,2004-02-21,,,,,587262.842,1053481.129,249.344,242.472219695865
T1YB1061,2004-02-21,,,,,587312.815,1053482.781,262.99,257.108954311397
T1YB1062,2004-02-23,,,,,587289.481,1053431.982,255.324,252.995038022562
T1YB1063,2004-02-23,,,,,587339.453,1053433.634,269.807,260.591645847613
T1YB1064,2004-02-26,,,,,587415.239,1053411.126,283.764,274.169904139206
T1YB1065,2004-02-24,,,,,588126.625,1053834.865,184.122,181.816636889107
T1YB1066,2004-02-24,,,,,588362.445,1054267.894,125.653,118.923357262572
T1YB1067,2004-02-26,,,,,588000.867,1053855.721,173.263,168.609751222448
T1YB1068,2004-02-26,,,,,587390.252,1053410.3,280.077,272.691371143455
T1YB1069,2004-02-27,,,,,588100.813,1053859.025,165.936,164.745828074727
T1YB1070,2004-02-26,,,,,588438.23,1054245.386,117.165,117.165051361313
T1YB1071,2004-02-26,,,,,588337.458,1054267.067,125.01,125.196192637759
T1YB1072,2004-02-27,,,,,587340.28,1053408.648,264.611,263.514560620189
T1YB1073,2004-02-27,,,,,588439.056,1054220.399,122.785,123
T1YB1074,2004-02-27,,,,,588287.486,1054265.415,127.637,127.895223646453
T1YB1075,2004-02-28,,,,,587365.266,1053409.474,273.753,269.332329533021
T1YB1076,2004-03-01,,,,,587313.641,1053457.794,260.163,258.39094369601
T1YB1077,2004-03-01,,,,,587290.307,1053406.996,264.001,257.522319379056
T1YB1078,2004-03-01,,,,,587416.065,1053386.14,285.136,280.639208431928
T1YB1079,2004-03-03,,,,,588439.882,1054195.413,120.095,120
T1YB1080,2004-03-01,,,,,588361.619,1054292.88,119.24,119.379805686294
T1YB1081,2004-03-01,,,,,588312.472,1054266.241,122.889,122.888824198591
T1YB1082,2004-03-02,,,,,587263.668,1053456.142,248.267,247.282724610298
T1YB1083,2004-03-02,,,,,587391.078,1053385.314,280.725,277.139802512297
T1YB1084,2004-03-03,,,,,588263.326,1054239.603,144.866,145.865371181783
T1YB1085,2004-03-04,,,,,588412.417,1054269.546,120.874,117.223345679029
T1YB1086,2004-03-04,,,,,588465.695,1054171.253,112.279,112.278924824791
T1YB1087,2004-03-04,,,,,588288.312,1054240.429,137.563,136.584764564421
T1YB1088,2004-03-04,,,,,587314.467,1053432.808,258.945,257.00875693681
T1YB1089,2004-03-04,,,,,587291.133,1053382.009,271.664,259.846548514926
T1YB1090,2004-03-04,,,,,587341.106,1053383.662,266.062,263.712463999392
T1YB1091,2004-03-06,,,,,587366.092,1053384.488,273.041,273.468924581349
T1YB1092,2004-03-06,,,,,587391.904,1053360.327,283.757,280.999453030836
T1YB1093,2004-03-05,,,,,587416.891,1053361.153,289.34,285.613743209464
T1YB1094,2004-03-06,,,,,587264.494,1053431.156,258.038,253.020663688401
T1YB1095,2004-03-08,,,,,587291.959,1053357.023,275,261.84263059842
T1YB1096,2004-03-10,,,,,587417.717,1053336.167,293.86,291.817908387487
T1YB1097,2004-03-11,,,,,587366.918,1053359.501,277.301,275.435896400331
T1YB1098,2004-03-11,,,,,587315.293,1053407.822,260.257,258.489654726828
T1YB1099,2004-03-12,,,,,587392.731,1053335.341,290.969,285.191258569553
T1YB1100,2004-03-12,,,,,587265.321,1053406.17,268.805,259.989946305648
T1YB1101,2004-03-13,,,,,587341.932,1053358.675,274.621,270.846101199313
T1YB1102,2004-03-15,,,,,588413.244,1054244.559,128.804,117.033766626498
T1YB1103,2004-03-15,,,,,588025.854,1053856.547,166.707,166.70744431518
T1YB1104,2004-03-16,,,,,588437.404,1054270.372,116.607,116.051191526041
T1YB1105,2004-03-16,,,,,587316.119,1053382.835,266.167,260.950469195153
T1YB1106,2004-03-16,,,,,587418.543,1053311.181,302.867,302.59351297268
T1YB1107,2004-03-16,,,,,587292.785,1053332.037,267.949,268.900504254708
T1YB1108,2004-03-16,,,,,588050.84,1053857.373,163.456,163.456326178664
T1YB1109,2004-03-16,,,,,588414.07,1054219.573,131.851,124.728662231249
T1YB1110,2004-03-16,,,,,587266.147,1053381.183,273.822,263.182747236731
T1YB1111,2004-03-17,,,,,588313.298,1054241.255,130.614,130.109492112123
T1YB1112,2004-03-17,,,,,588075.826,1053858.199,165,163.365818205726
T1YB1113,2004-03-20,,,,,587899.892,1053126.986,298.922,283.857259744259
T1YB1114,2004-03-19,,,,,587316.945,1053357.849,275.499,262.59993042422
T1YB1115,2004-03-18,,,,,587393.557,1053310.355,298.231,295.95675632233
T1YB1116,2004-03-20,,,,,588440.708,1054170.426,124.936,124.935059108635
T1YB1117,2004-03-17,,,,,588051.666,1053832.386,170.775,171.302242562055
T1YB1118,2004-03-20,,,,,587342.758,1053333.689,284.732,277.747025995822
T1YB1119,2004-03-20,,,,,587367.744,1053334.515,286.169,278.741270130463
T1YB1120,2004-03-20,,,,,587469.342,1053287.847,312.514,310.258811583012
T1YB1121,2004-03-20,,,,,588026.68,1053831.56,172.984,171.416410761557
T1YB1122,2004-03-20,,,,,588338.285,1054242.081,131.001,130.44346831093
T1YB1123,2004-03-23,,,,,587852.398,1053050.375,317.773,295.112351512316
T1YB1124,2004-03-23,,,,,588441.534,1054145.44,129.632,129.714110952514
T1YB1125,2004-03-20,,,,,588001.693,1053830.734,178.434,174.625010277606
T1YB1126,2004-03-22,,,,,588077.478,1053808.226,183.004,180.597561704394
T1YB1127,2004-03-22,,,,,588005.824,1053705.802,213.929,211.965497273492
T1YB1128,2004-03-22,,,,,587293.611,1053307.05,260.014,262.009002724466
T1YB1129,2004-03-22,,,,,587266.973,1053356.197,272.543,263.69000634788
T1YB1130,2004-03-24,,,,,587924.879,1053127.812,299.282,285.610104386918
T1YB1131,2004-03-24,,,,,587874.906,1053126.16,297.837,287.951162112173
T1YB1132,2004-03-23,,,,,588030.81,1053706.629,214.136,213.081606158128
T1YB1133,2004-03-24,,,,,587343.584,1053308.703,280.322,278.016521912987
T1YB1134,2004-03-24,,,,,588006.65,1053680.816,223.372,218.092212350271
T1YB1135,2004-03-25,,,,,588031.636,1053681.642,224.331,217.537175068945
T1YB1136,2004-03-24,,,,,587317.772,1053332.863,279.095,265.530340270004
T1YB1137,2004-03-25,,,,,588417.374,1054119.628,129.049,129.01941191281
T1YB1138,2004-03-24,,,,,587444.355,1053287.021,312.656,312.81191180311
T1YB1139,2004-03-26,,,,,587368.57,1053309.529,290.187,285.759133767835
T1YB1140,2004-03-26,,,,,587982.49,1053655.004,229.157,226.695313347576
T1YB1141,2004-03-26,,,,,588007.476,1053655.83,233.181,229.401816670095
T1YB1142,2004-03-29,,,,,587827.412,1053049.549,320.144,300.220290338231
T1YB1143,2004-03-29,,,,,587826.586,1053074.535,314.96,297.0265545201
T1YB1144,2004-03-26,,,,,588442.36,1054120.454,122.844,122.844172461673
T1YB1145,2004-03-27,,,,,588418.2,1054094.641,120.2,120.199706661594
T1YB1146,2004-03-29,,,,,588032.462,1053656.656,231.287,225.562671556041
T1YB1147,2004-03-30,,,,,588443.187,1054095.467,114.972,115
T1YB1148,2004-03-27,,,,,587470.168,1053262.86,321.627,318.82412125173
T1YB1149,2004-03-13,,,,,587677.494,1053044.592,326.828,318.98765748754
T1YB1150,2004-04-01,,,,,587900.718,1053102,306.153,285.562448437661
T1YB1151,2004-03-29,,,,,587344.41,1053283.716,278.97,278.974480269212
T1YB1152,2004-03-30,,,,,587980.838,1053704.976,219.241,213.848881386691
T1YB1153,2004-03-30,,,,,587394.383,1053285.368,304.892,305.001985988232
T1YB1154,2004-03-30,,,,,587930.039,1053728.31,212.475,211.872371336388
T1YB1155,2004-04-01,,,,,587876.762,1053826.604,200.955,199.810958712453
T1YB1156,2004-04-01,,,,,587802.425,1053048.722,320.708,303.168603686345
T1YB1157,2004-03-21,,,,,587318.598,1053307.876,274.244,273.304426358301
T1YB1158,2004-04-01,,,,,587849.92,1053125.334,300.95,291.198841568793
T1YB1159,2004-03-27,,,,,587267.799,1053331.211,260.244,261.823722830401
T1YB1160,2004-04-02,,,,,587824.311,1053899.91,193.331,191.728825121525
T1YB1161,2004-04-02,,,,,587369.396,1053284.542,291.167,291.161556255336
T1YB1162,2004-04-02,,,,,587445.181,1053262.034,323.276,320.254276774508
T1YB1163,2004-04-03,,,,,587268.625,1053306.224,259.831,259.801010322936
T1YB1164,2004-04-03,,,,,587824.933,1053124.508,300.523,294.284492136297
T1YB1165,2004-04-03,,,,,587875.732,1053101.173,307.49,289.491018108586
T1YB1166,2004-04-03,,,,,587851.572,1053075.361,315.842,292.868511320236
T1YB1167,2004-04-05,,,,,587827.615,1053799.965,224.808,216.903891134295
T1YB1168,2004-04-14,,,,,587826.789,1053824.951,220.562,211.530154780294
T1YB1169,2004-04-05,,,,,587799.947,1053123.682,303.09,297.69574160918
T1YB1170,2004-04-06,,,,,587555.243,1053715.919,234.708,220.124434620493
T1YB1171,2004-04-06,,,,,587774.961,1053122.855,309.315,303.964108290351
T1YB1172,2004-04-12,,,,,587752.453,1053047.07,327.508,310.188638900358
T1YB1173,2004-04-13,,,,,587470.994,1053237.874,328.691,318.944557121189
T1YB1174,2004-04-12,,,,,587345.236,1053258.73,282.74,282.820835270092
T1YB1175,2004-04-12,,,,,587603.564,1053767.544,207.731,202.282452365397
T1YB1176,2004-04-13,,,,,587800.773,1053098.695,308.397,298.158683224147
T1YB1177,2004-04-13,,,,,587850.746,1053100.347,308.3,293.244624213489
T1YB1178,2004-04-13,,,,,587446.008,1053237.048,332.256,325.7203360719
T1YB1179,2004-04-14,,,,,587606.042,1053692.585,219.587,216.82749893362
T1YB1180,2004-04-14,,,,,587370.223,1053259.556,290.121,290.121008486462
T1YB1181,2004-04-14,,,,,587777.439,1053047.896,326.566,305.742287247884
T1YB1182,2004-04-15,,,,,587580.23,1053716.745,226.127,217.296267396934
T1YB1183,2004-04-15,,,,,587319.424,1053282.89,271.071,271
T1YB1184,2004-04-15,,,,,587824.107,1053149.494,307.132,293.426301139547
T1YB1185,2004-04-15,,,,,587825.76,1053099.521,306.993,295.659333168434
T1YB1186,2004-04-16,,,,,587606.868,1053667.598,225.345,221.636410718674
T1YB1187,2004-04-16,,,,,587740.061,1053421.865,295.67,275.646049170202
T1YB1188,2004-04-13,,,,,587740.887,1053396.879,294.295,278.93114178679
T1YB1189,2004-04-16,,,,,587776.613,1053072.883,321.012,304.016655415225
T1YB1190,2004-04-17,,,,,587801.599,1053073.709,315.912,301.092183924234
T1YB1191,2004-04-17,,,,,587848.267,1053175.306,304.664,286.831516251676
T1YB1192,2004-04-19,,,,,587346.062,1053233.743,289.455,289.454811457031
T1YB1193,2004-04-19,,,,,587631.855,1053668.425,234.289,229.187166910914
T1YB1194,2004-04-20,,,,,587775.787,1053097.869,314.345,300.903405896504
T1YB1195,2004-04-20,,,,,587873.254,1053176.133,300.692,285.49776689292
T1YB1196,2004-04-26,,,,,587727.466,1053046.244,326.149,311.710762012848
T1YB1197,2004-04-19,,,,,587446.834,1053212.062,338.821,329.805744739358
T1YB1198,2004-04-19,,,,,587471.82,1053212.888,333.615,327.330467563447
T1YB1199,2004-04-21,,,,,587823.281,1053174.48,309.706,294.211438822271
T1YB1200,2004-04-21,,,,,587876.558,1053076.187,312.1,291.548264147768
T1YB1201,2004-04-21,,,,,587581.056,1053691.759,228.799,221.75891449125
T1YB1202,2004-04-21,,,,,587320.25,1053257.904,276.634,276.632911929126
T1YB1203,2004-04-23,,,,,587877.384,1053051.201,313.117,293.135323295128
T1YB1204,2004-04-23,,,,,587799.121,1053148.668,310.706,302.111125254597
T1YB1205,2004-04-23,,,,,587556.896,1053665.946,242.051,227.808038561122
T1YB1206,2004-04-23,,,,,587472.646,1053187.901,341.549,328.825607246305
T1YB1207,2004-04-24,,,,,587421.021,1053236.222,326.442,324.790707987026
T1YB1208,2004-04-24,,,,,587798.295,1053173.654,316.531,301.794096537645
T1YB1209,2004-05-08,,,,,587773.309,1053172.828,319.63,306.336979606279
T1YB1210,2004-05-13,,,,,587918.27,1053327.703,280.322,264.787142221636
T1YB1211,2004-05-15,,,,,587919.922,1053277.73,282.39,275.012192052729
T1YB1212,2004-04-26,,,,,587447.66,1053187.075,343.105,330.124858048126
T1YB1213,2004-04-24,,,,,587556.07,1053690.933,239.22,224.307970987108
T1YB1214,2004-04-26,,,,,587347.715,1053183.771,294.423,294.422548006992
T1YB1215,2004-04-26,,,,,587321.076,1053232.917,285.332,285.344625532304
T1YB1216,2004-04-27,,,,,587473.472,1053162.915,341.757,329.444831516747
T1YB1217,2004-05-03,,,,,587421.847,1053211.235,332.073,329.059134142683
T1YB1218,2004-05-03,,,,,587581.882,1053666.772,236.536,226.898907857274
T1YB1219,2004-05-04,,,,,587422.674,1053186.249,333.942,330.614209927272
T1YB1220,2004-05-03,,,,,587396.861,1053210.409,318.569,319.059652966333
T1YB1221,2004-05-05,,,,,587397.687,1053185.423,322.025,322.025313376968
T1YB1222,2004-05-05,,,,,587348.541,1053158.784,296.729,296.728993521467
T1YB1223,2004-05-06,,,,,587373.527,1053159.611,307.97,307.980287179102
T1YB1224,2004-05-07,,,,,587423.5,1053161.263,332.634,330.222698295101
T1YB1225,2004-05-06,,,,,587448.486,1053162.089,337.457,329.450286121822
T1YB1226,2004-05-24,,,,,587829.064,1052999.576,320.42,308.432645302261
T1YB1227,2004-05-05,,,,,587474.298,1053137.929,343.208,330.476460310851
T1YB1228,2004-05-11,,,,,587349.367,1053133.798,301.363,301.498209548406
T1YB1229,2004-05-08,,,,,587398.513,1053160.437,323.537,323.560842097461
T1YB1230,2004-05-06,,,,,587903.197,1053027.041,305.811,291.493759516163
T1YB1231,2004-05-22,,,,,587779.917,1052972.937,320.104,312.594703260664
T1YB1232,2004-05-25,,,,,587728.292,1053021.258,333.671,312.555579159579
T1YB1233,2004-05-08,,,,,587702.48,1053045.418,327.14,314.768572286186
T1YB1234,2004-05-18,,,,,587350.193,1053108.812,313.562,313.588090369604
T1YB1235,2004-05-11,,,,,587374.353,1053134.624,305.004,305.004028329119
T1YB1236,2004-05-20,,,,,587652.507,1053043.766,330.38,319.049282354706
T1YB1237,2004-05-21,,,,,587627.521,1053042.94,330.936,321.802479869616
T1YB1238,2004-05-13,,,,,587449.312,1053137.102,338.587,329.774377788518
T1YB1239,2004-05-13,,,,,587424.326,1053136.276,331.082,331.620449218731
T1YB1240,2004-05-13,,,,,587400.992,1053085.478,337.502,337.501702818721
T1YB1241,2004-05-17,,,,,587401.818,1053060.491,345.001,346.530345022597
T1YB1242,2004-05-08,,,,,587902.371,1053052.027,304.812,291.234608050561
T1YB1243,2004-05-14,,,,,587927.357,1053052.853,293.84,284.548543886316
T1YB1244,2004-05-21,,,,,587854.05,1053000.402,316.006,307.456130393104
T1YB1245,2004-05-14,,,,,587715.901,1053396.053,301.965,282.288097642004
T1YB1246,2004-05-18,,,,,587715.075,1053421.039,302.169,277.63601607999
T1YB1247,2004-05-20,,,,,587739.235,1053446.852,299.66,274.246003681813
T1YB1248,2004-05-14,,,,,587748.322,1053172.002,321.885,306.834251157386
T1YB1249,2004-05-15,,,,,587878.211,1053026.214,314.266,300.083627760855
T1YB1250,2004-05-17,,,,,587853.224,1053025.388,317.956,304.141389242617
T1YB1251,2004-05-14,,,,,587375.179,1053109.638,317.503,317.577995459852
T1YB1252,2004-05-14,,,,,587321.902,1053207.931,281.792,281.809865979315
T1YB1253,2004-05-18,,,,,587879.863,1052976.242,311.124,311.319965055549
T1YB1254,2004-05-19,,,,,587854.876,1052975.416,314.151,309.910531819792
T1YB1255,2004-05-20,,,,,587829.89,1052974.59,315.661,310.954325337445
T1YB1256,2004-05-18,,,,,587376.005,1053084.651,326.208,326.333112463388
T1YB1257,2004-05-18,,,,,587475.125,1053112.942,347.3,331.88879888476
T1YB1258,2004-05-18,,,,,587322.728,1053182.945,289.186,289.160789553378
T1YB1259,2004-05-19,,,,,587450.138,1053112.116,340.361,335.484372063515
T1YB1260,2004-05-20,,,,,587828.238,1053024.562,322.734,303.453340131823
T1YB1261,2004-05-20,,,,,587803.251,1053023.736,326.22,307.086947858759
T1YB1262,2004-05-21,,,,,587778.265,1053022.91,329.406,311.602680499294
T1YB1263,2004-05-20,,,,,587425.152,1053111.29,331.569,331.6677853383
T1YB1264,2004-05-20,,,,,587402.644,1053035.505,348.489,347.711497802274
T1YB1265,2004-05-21,,,,,587376.831,1053059.665,342.156,342.171281024626
T1YB1266,2004-05-21,,,,,587804.904,1052973.763,317.767,311.661353658529
T1YB1267,2004-05-25,,,,,587754.931,1052972.111,324.323,316.546529680612
T1YB1268,2004-05-26,,,,,587729.945,1052971.285,326.159,317.882380614668
T1YB1269,2004-05-22,,,,,587714.249,1053446.026,299.248,274.899089988649
T1YB1270,2004-05-25,,,,,587689.262,1053445.2,294.374,276.184701271712
T1YB1271,2004-05-25,,,,,587690.088,1053420.213,299.091,279.831683722592
T1YB1272,2004-05-22,,,,,587602.534,1053042.114,333.744,322.140631676934
T1YB1273,2004-05-24,,,,,587577.548,1053041.288,337.196,324.029615765961
T1YB1274,2004-05-26,,,,,587552.562,1053040.461,340.636,327.920147234684
T1YB1275,2004-05-22,,,,,587753.279,1053022.084,333.147,312.091987592039
T1YB1276,2004-05-26,,,,,587703.306,1053020.432,331.434,317.647674795503
T1YB1277,2004-05-27,,,,,587678.32,1053019.606,331.44,325.233496855502
T1YB1278,2004-05-22,,,,,587323.554,1053157.958,301.263,301.264713672498
T1YB1279,2004-05-25,,,,,587450.964,1053087.13,345.724,337.969627126731
T1YB1280,2004-05-25,,,,,587804.078,1052998.75,324.985,309.892209739445
T1YB1281,2004-05-27,,,,,587779.091,1052997.924,329.275,312.253329887898
T1YB1282,2004-05-25,,,,,587403.47,1053010.519,352.914,347.873336472598
T1YB1283,2004-05-25,,,,,587425.978,1053086.304,343.355,339.668247201956
T1YB1284,2004-05-25,,,,,587475.951,1053087.956,349.605,336.771706086686
T1YB1285,2004-05-25,,,,,587377.657,1053034.679,351.037,347.201268109102
T1YB1286,2004-05-22,,,,,587351.019,1053083.825,324.671,324.724432001573
T1YB1287,2004-05-29,,,,,587527.576,1053039.635,343.764,332.341846295066
